2929,"  859,5493 € ",per m^2
37627,"  860,2121 € ",per m^2
98746,"  861,8302 € ",per m^2
96361,"  861,8597 € ",per m^2
6466,"  862,3253 € ",per m^2
29394,"  862,4400 € ",per m^2
91289,"  864,1975 € ",per m^2
2956,"  864,3753 € ",per m^2
95197,"  866,2620 € ",per m^2
99718,"  867,7860 € ",per m^2
6343,"  868,5938 € ",per m^2
95352,"  870,8878 € ",per m^2
98631,"  871,0305 € ",per m^2
9328,"  871,4353 € ",per m^2
39240,"  871,7613 € ",per m^2
4936,"  872,3930 € ",per m^2
17328,"  877,2135 € ",per m^2
29462,"  878,3450 € ",per m^2
6791,"  883,3333 € ",per m^2
91853,"  883,3333 € ",per m^2
31087,"  884,4246 € ",per m^2
15328,"  884,4819 € ",per m^2
6642,"  885,7078 € ",per m^2
38828,"  885,8752 € ",per m^2
92543,"  887,0145 € ",per m^2
29413,"  888,2349 € ",per m^2
17348,"  889,2200 € ",per m^2
6543,"  892,1493 € ",per m^2
9326,"  894,2510 € ",per m^2
29396,"  894,6423 € ",per m^2
7957,"  895,1353 € ",per m^2
29468,"  896,8307 € ",per m^2
36284,"  897,0742 € ",per m^2
4655,"  897,3127 € ",per m^2
17154,"  898,7729 € ",per m^2
2397,"  900,0000 € ",per m^2
98593,"  903,5225 € ",per m^2
99636,"  904,7195 € ",per m^2
94261,"  910,0335 € ",per m^2
99755,"  910,7312 € ",per m^2
3159,"  913,4453 € ",per m^2
18465,"  914,9305 € ",per m^2
66979,"  916,6667 € ",per m^2
9477,"  917,2885 € ",per m^2
99330,"  918,1496 € ",per m^2
7338,"  919,5723 € ",per m^2
98711,"  919,7626 € ",per m^2
4246,"  920,1397 € ",per m^2
2742,"  920,3893 € ",per m^2
4928,"  920,6264 € ",per m^2
35478,"  921,8750 € ",per m^2
31604,"  921,8803 € ",per m^2
29493,"  922,7375 € ",per m^2
45053,"  923,5130 € ",per m^2
37581,"  924,2258 € ",per m^2
35686,"  924,8692 € ",per m^2
2772,"  925,0000 € ",per m^2
99820,"  925,0827 € ",per m^2
6425,"  926,4115 € ",per m^2
78699,"  927,1523 € ",per m^2
97239,"  928,5652 € ",per m^2
56724,"  928,8111 € ",per m^2
1996,"  929,7206 € ",per m^2
17087,"  930,3269 € ",per m^2
31091,"  930,5594 € ",per m^2
39596,"  931,7732 € ",per m^2
8525,"  932,2787 € ",per m^2
99628,"  933,2156 € ",per m^2
9130,"  933,4783 € ",per m^2
7973,"  936,5050 € ",per m^2
63459,"  936,8932 € ",per m^2
56869,"  937,9241 € ",per m^2
2782,"  937,9858 € ",per m^2
3103,"  938,2295 € ",per m^2
98544,"  938,7119 € ",per m^2
91596,"  939,2847 € ",per m^2
36460,"  939,4676 € ",per m^2
17179,"  941,5478 € ",per m^2
98587,"  947,2433 € ",per m^2
6308,"  949,9681 € ",per m^2
6803,"  951,6942 € ",per m^2
29439,"  952,0665 € ",per m^2
8393,"  953,4296 € ",per m^2
79697,"  954,4469 € ",per m^2
17319,"  955,6226 € ",per m^2
31613,"  955,7103 € ",per m^2
2748,"  958,0078 € ",per m^2
97486,"  959,1806 € ",per m^2
25954,"  959,1837 € ",per m^2
19357,"  959,6477 € ",per m^2
7426,"  960,3339 € ",per m^2
2788,"  960,5250 € ",per m^2
7330,"  960,5911 € ",per m^2
38279,"  961,8870 € ",per m^2
98599,"  963,0662 € ",per m^2
96355,"  963,8539 € ",per m^2
6385,"  965,7496 € ",per m^2
19339,"  966,6344 € ",per m^2
8451,"  967,7278 € ",per m^2
17367,"  968,0977 € ",per m^2
2894,"  971,4653 € ",per m^2
99631,"  971,9230 € ",per m^2
83364,"  975,0000 € ",per m^2
29433,"  976,5882 € ",per m^2
38372,"  976,9378 € ",per m^2
4895,"  977,7392 € ",per m^2
54422,"  978,3608 € ",per m^2
37449,"  979,0906 € ",per m^2
29485,"  981,0920 € ",per m^2
63912,"  983,9357 € ",per m^2
39448,"  984,2147 € ",per m^2
98597,"  986,3631 € ",per m^2
66916,"  987,2645 € ",per m^2
38387,"  988,5449 € ",per m^2
55940,"  989,4895 € ",per m^2
99996,"  989,6340 € ",per m^2
6420,"  989,8926 € ",per m^2
37445,"  991,2827 € ",per m^2
38678,"  991,4037 € ",per m^2
6772,"  992,2549 € ",per m^2
1776,"  993,2786 € ",per m^2
72397,"  993,3333 € ",per m^2
17121,"  993,6349 € ",per m^2
35690,"  996,0846 € ",per m^2
9434,"  996,1899 € ",per m^2
29487,"  996,4090 € ",per m^2
91347,"  997,0199 € ",per m^2
7950,"  997,3589 € ",per m^2
37444,"  997,6432 € ",per m^2
17329,"  997,6659 € ",per m^2
97857,"  997,8933 € ",per m^2
7919,"  998,0408 € ",per m^2
12627,"  999,1377 € ",per m^2
4886,"  999,9941 € ",per m^2
39438,"  1.000,0000 € ",per m^2
